title,link_url,text
엘 시크레토: 비밀의 눈동자,https://ko.wikipedia.org/wiki/%EC%97%98_%EC%8B%9C%ED%81%AC%EB%A0%88%ED%86%A0:_%EB%B9%84%EB%B0%80%EC%9D%98_%EB%88%88%EB%8F%99%EC%9E%90,"25년 전, 잊을 수 없는 살인사건과 말할 수 없는 사랑이 동시에 시작되었다! 벤야민 에스포지토는25년 전 목격한 젊고 아름다운 여성에 대한 강간살인 사건이 가슴깊이 새겨져 지워지지 않고, 결국 이 사건에 대해 소설을 쓰기로 결심한다. 그 기억의 편린을 쫓아 사건 당시 1970년대로 거슬러 올라가자, 자신의 상사이자 사랑했던 여린 이레네가 떠오르고, 기억 속 사건은 또 다른 비극의 시작을 예고하는데…. 영화제 소개글. 1970년대 아르헨티나, 끔찍한 강간살인 사건이 발생한다. 피해자의 남편과 여검사, 검사보의 합심으로 범인은 잡혀 종신형을 받게 된다. 그러나 정부는 범인이 반정부 게릴라 소탕에 협력한다는 이유로 범인을 풀어주고, 영화의 또다른 비극은 시작된다. 비극과 코미디, 스릴러와 로맨스를 아우르는 뛰어난 각본과, 역시 뛰어난 배우들의 숨 막히는 연기가 압권."
비겁한 로버트 포드의 제시 제임스 암살,https://ko.wikipedia.org/wiki/%EB%B9%84%EA%B2%81%ED%95%9C_%EB%A1%9C%EB%B2%84%ED%8A%B8_%ED%8F%AC%EB%93%9C%EC%9D%98_%EC%A0%9C%EC%8B%9C_%EC%A0%9C%EC%9E%84%EC%8A%A4_%EC%95%94%EC%82%B4,"제임스 갱단의 실존 인물 제시 제임스를 흠모한 로버트 포드가 그를 암살하기까지를 그린 서부극. 미국 전역을 떠들썩하게 하는 악당 제시 제임스는 청년 로버트 포드의 우상이자 동경의 대상이다. 그의 업적을 적은 책들을 사보며 그와 같이 되고 싶어하는 로버트 포드는 우연한 기회에 제시 제임스갱의 일원이 될 기회를 얻는다. 실제 가까이에서 본 제시는 다소 다혈질적이고 책에서와 같이 마냥 전설적인 행동만 하는 것이 아님을 알게 된 로버트 포드는 점점 그에게 실망하고 자신의 형과 자신에 실수로 인해 언제 제시에게 살해당할지 모른다는 두려움으로 그를 살해할 계획을 세우게 된다. 제시 제임스 (Jesse Woodson James, 1847 ~ 1882). 목사의 아들로 태어나 남북전쟁 때 형 프랭크와 함께 남군에 자원하여, 당시 잔인하기로 이름났던 W.C 캔트릴이 지휘하는 게릴라 부대에 들어가 미주리 주, 캔자스 주 지방에서 활약하였다. 전후에 10여 명의 동료 게릴라와 한패가 되어 은행강도를 하면서 두목이 되었다. 1873년에는 열차강도를 하면서 신출귀몰하여 추적대를 괴롭혔다. 그러나 그가 저지른 일이 아닌데도 그의 소행으로 지목된 사건들이 많았는데, 얼마 후 추적대에 쫓겨 미주리 주의 세인트 조지프에 숨어 살던 중 부하에게 살해되었다. 한편 형인 프랭크는 자수하여 재판을 받고 석방되어 평온한 만년을 보냈다. 당시 은행과 철도는 거의 북부의 자본이 지배하고 있었으므로 남부인들은 제시 등의 악행에 오히려 갈채를 보내며, ‘서부의 로빈후드’라 불렸다. 제시를 소재로 한 민요나 다임 노블 (Dime novel : 10센트짜리 저가형 소설) 서부극 영화가 많다."
라따뚜이,https://ko.wikipedia.org/wiki/%EB%9D%BC%EB%94%B0%EB%9A%9C%EC%9D%B4,"절대미각, 빠른 손놀림, 끓어 넘치는 열정의 소유자 ‘레미’. 프랑스 최고의 요리사를 꿈꾸는 그에게 단 한가지 약점이 있었으니, 바로 주방 퇴치대상 1호인 ‘생쥐’라는 것! 그러던 어느 날, 하수구에서 길을 잃은 레미는 운명처럼 파리의 별 다섯개짜리 최고급 레스토랑에 떨어진다. 그러나 생쥐의 신분으로 주방이란 그저 그림의 떡. 보글거리는 수프, 둑닥둑닥 도마소리, 향긋한 허브 내음에 식욕이 아닌 ‘요리욕’이 북받친 레미의 작은 심장은 콩닥콩닥 뛰기 시작하는데! 쥐면 쥐답게 쓰레기나 먹고 살라는 가족들의 핀잔에도 굴하지 않고 끝내 주방으로 들어가는 레미. 깜깜한 어둠 속에서 요리에 열중하다 재능 없는 견습생 ‘링귀니’에게 ‘딱’ 걸리고 만다. 하지만 해고위기에 처해있던 링귀니는 레미의 재능을 한눈에 알아보고 의기투합을 제안하는데. 과연 궁지에 몰린 둘은 환상적인 요리 실력을 발휘할 수 있을 것인가? 레니와 링귀니의 좌충우돌 공생공사 프로젝트가 아름다운 파리를 배경으로 이제 곧 펼쳐진다!"
렛 미 인,https://ko.wikipedia.org/wiki/%EB%A0%9B_%EB%AF%B8_%EC%9D%B8_(2008%EB%85%84_%EC%98%81%ED%99%94),"픽사에서 제작하여 월트 디즈니 픽처스에서 배급한 컴퓨터 애니메이션 코미디 영화이다. 요리사가 되고 싶어하는 쥐 레미의 이야기를 다루고 있다.
"
문라이즈 킹덤,https://ko.wikipedia.org/wiki/%EB%AC%B8%EB%9D%BC%EC%9D%B4%EC%A6%88_%ED%82%B9%EB%8D%A4,"사고로 가족을 잃고 위탁가정을 전전하는 카키 스카우트의 문제아 '샘' 부유한 가정에서 자랐지만 친구라곤 라디오와 책, 고양이밖에 없는 외톨이 '수지' 1년 전, 교회에서 단체로 연극을 보다가 몰래 빠져나온 '샘'은 까마귀 분장을 한 '수지'에게 한눈에 반하게 되고, 그 후로 둘은 펜팔을 통해 감춰왔던 상처와 외로움을 나누며 점점 가까워진다. 서로를 보듬어주는 유일한 소울메이트이자 연인이 된 '샘'과 '수지'는 아무도 모르는 둘만의 아지트를 찾아 떠나기로 결심하고, 필요한 준비물들을 챙겨 각자 약속 장소로 향한다. 몇 시간 후 '샘'과 '수지'의 실종사건으로 인해 펜잔스 섬은 발칵 뒤집히고, 수지의 부모님과 카키 스카우트 대원들은 둘의 행방을 찾아 수색작전을 벌이기 시작하는데... 과연 '샘'과 '수지'의 애틋한 사랑은 이루어질 수 있을까?"
니모를 찾아서,https://ko.wikipedia.org/wiki/%EB%8B%88%EB%AA%A8%EB%A5%BC_%EC%B0%BE%EC%95%84%EC%84%9C,“디즈니`픽사 최고의 애니메이션이 3D로 다시 찾아온다!” 호기심 가득한 아기 물고기 ‘니모’가 인간에게 납치되자 아들바보 아빠 ‘말린’은 상상초월 위험이 도사리고 있는 바다로 아들을 구하기 위한 모험을 떠난다. 건망증이 심한 수다쟁이 물고기 ‘도리’와 함께 떠나는 모험에서 ‘말린’은 과연 아들을 구해낼 수 있을까? 전 세계가 사랑한 최고의 모험이 3D로 펼쳐진다! BONUS STORY <토이 스토리>의 NEW 에피소드 <파티공룡 렉스>도 최초 공개됩니다! 친구들 사이에서 항상 분위기를 망치는 인물로 지목 받는 불쌍한 렉스. 하지만 주인인 보니가 목욕시간에 데려가자 렉스는 욕실의 분위기 메이커인 ‘파티공룡’으로 새롭게 탄생 하는데…
백인의 것,https://ko.wikipedia.org/w/index.php?title=%EB%B0%B1%EC%9D%B8%EC%9D%98_%EA%B2%83&action=edit&redlink=1,"어둠 속에 군인들이 집안을 수색한다. 이어서 집이 불타오르고, 백인 여자가 길에서 버스를 잡아타고 어디론가 향한다. 마리아는 내전 중인 아프리카에서 목숨을 걸고 커피 수확을 위해 남기로 한 것이다. 부산을 사랑하는 클레르 드니와 프랑스 최고 여배우 이자벨 위페르가 콤비를 이룬 베니스영화제경쟁작으로 백인의 과거에 대한 통렬한 메시지가 충격적이다."
텐,https://ko.wikipedia.org/w/index.php?title=%ED%85%90_(%EC%98%81%ED%99%94)&action=edit&redlink=1,"이란의 테헤란에서 운전기사로 일하는 한 여성과 그녀의 차에 탄 10명의 승객과의 10개의 대화를 담은 다큐멘터리 작품. 그녀의 아들, 바람난 신부, 매춘부, 종교적 순례길에 오른 여인 등등 다양한 삶을 살고 있지만 종종 묵시당했던 사람들의 이야기를 통해 삶과 감정에 새로운 활력을 불어넣게 된다."
이삭 줍는 사람들과 나,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EC%82%AD_%EC%A4%8D%EB%8A%94_%EC%82%AC%EB%9E%8C%EB%93%A4%EA%B3%BC_%EB%82%98&action=edit&redlink=1,"감독은 시장에서 버려진 음식을 줍는 사람들을 보며 밀레의 〈이삭 줍는 사람들〉이라는 그림을 떠올린다. 그리고 프랑스의 시골과 도시를 여행하듯 돌아다니며 무언가를 주워서 사는 사람들에 대한 영화를 만들기로 한다. 그녀의 카메라에 포착된 사람들은 자본주의 사회에서 ‘쓰레기’로 분류된 것들을 주워 생계를 해결하거나 예술작품을 만든다. 그들은 수확이 끝난 밭에 나뒹구는 감자들을 채집하거나 열매를 따거나 쓰레기통을 뒤진다. 그들이 건진 음식물이나 물건들은 여전히 쓸모가 있고 싱싱하다. 이들의 삶의 방식은 단순히 끼니를 해결하기 위한 것이 아니라, 대량생산과 대량소비 사회에 대한 저항이기도 하다. 감독은 가난하지만 필요한 만큼만 취하며 사는 사람들을 보며 노년의 감독으로서 자기 자신을 돌아본다. 그는 무언가를 줍는 사람들의 행위가 자신이 영화를 만드는 과정과 닮아 있다는 생각을 하며 이 영화를 완성해간다."
카를로스,https://ko.wikipedia.org/w/index.php?title=%EC%B9%B4%EB%A5%BC%EB%A1%9C%EC%8A%A4_(%EC%98%81%ED%99%94)&action=edit&redlink=1,"1970년대 암약했던 베네수엘라 출신 희대의 테러리스트 카를로스 더 재칼. 냉전시절 공산주의 조직과 아랍민족주의단체 등과 연계해 대형 암살, 테러사건을 일으켰고, 특히 1975년 석유수출국기구(OPEC)의 빈 본부 폭파테러로 악명을 떨쳤으며 1994년 수단에서 체포돼 프랑스에서 종신형을 받고 복역 중이다. 3부작 TV 미니시리즈로 프랑스에서 첫 선을 보였으며 5시간짜리 극장판이 칸국제영화제 비경쟁 부문에서 상영됐다. 영화버전은 185분/165분, 영화제 버전은 330분/319분, TV버전은 550분이다."
레퀴엠,https://ko.wikipedia.org/wiki/%EB%A0%88%ED%80%B4%EC%97%A0_(2000%EB%85%84_%EC%98%81%ED%99%94),"이번 레퀴엠 실황에서는 세계적으로 유명한 밀라노의 라스칼라 오페라 극장에서 네 명의 독창자 안야 하르테로스(소프라노), 엘리나 가랑차(메조 소프라노), 요나스 카우프만(테너), 르네 파페(베이스)와 라 스칼라 오케스트라, 합창단 그리고 그들을 지휘하는 세계적인 지휘자 다니엘 바렌보임까지 최고의 아티스트들이 펼치는 진혼미사곡이다."
토니 에르트만,https://ko.wikipedia.org/wiki/토니_에르트만,2016년 독일과 오스트리아의 코미디 드라마 영화이다.
